,NRMSE,Posterior Contraction,Calibration Error,Log Gamma
$v$,0.07950905710458755,0.9090705513954163,0.014868421052631559,-7.547754434122447
$v_\theta$,0.09386167675256729,0.9164695143699646,0.030263157894736825,3.1931127860084043
$a$,0.06253629922866821,0.953339159488678,0.02736842105263157,-1.3490747781922927
$\tau$,0.06254439055919647,0.9595189690589905,0.02618421052631581,-0.17446467737706223
$v$ -- $u_1$ | $c_{1}$,0.07834634184837341,0.9256362915039062,0.032368421052631574,2.702399296150472
$a$ -- $u_1$ | $c_{1}$,0.03965688496828079,0.9845482110977173,0.02934210526315789,-3.4695300861727456
$v$ -- $u_2$ | $c_{1}$,0.10803495347499847,0.8864820003509521,0.03368421052631576,1.250687537043747
$a$ -- $u_2$ | $c_{1}$,0.031218376010656357,0.9882822036743164,0.011315789473684182,1.6099936970533173
