,NRMSE,Posterior Contraction,Calibration Error
$v$,0.16092067956924438,0.5655573606491089,0.02513157894736845
$v_{\mathrm{diff}}$,0.11610777676105499,0.7932859659194946,0.07052631578947366
$a$,0.11455748230218887,0.8078761696815491,0.014605263157894732
$\tau$,0.04855706915259361,0.9774681329727173,0.01447368421052632
$s_v$,0.23229655623435974,0.033104270696640015,0.04960526315789471
$s_\tau$,0.11036539077758789,0.7997196912765503,0.031973684210526265
