,NRMSE,Posterior Contraction,Calibration Error
$v$,0.0377768271259916,0.9745682479103028,0.014342105263157934
$v_\theta$,0.08712287711883662,0.940395836347413,0.014210526315789479
$a$,0.03194244398009549,0.9860243516315355,0.01907894736842107
$\tau$,0.04232405809890928,0.9840928196536405,0.013815789473684198
$s_v$,0.21873369685854727,0.11340636477549082,0.014210526315789451
$s_\tau$,0.11385439688044523,0.8730505210447101,0.022763157894736874
