,NRMSE,Posterior Contraction,Calibration Error,Log Gamma
$v$,0.042793601751327515,0.9771227836608887,0.01315789473684209,1.5107345937513403
$v_\theta$,0.09512660652399063,0.9195966720581055,0.01447368421052636,4.2896809379169945
$a$,0.03589460998773575,0.981749951839447,0.041842105263157875,0.8125524513087966
$\tau$,0.057689934968948364,0.9658257961273193,0.022236842105263166,-5.363181050341178
