,NRMSE,Posterior Contraction,Calibration Error
$v$,0.06682105362415314,0.9604640603065491,0.017763157894736797
$a$,0.04093661904335022,0.9886219501495361,0.011184210526315824
$z$,0.04768570512533188,0.9735238552093506,0.014342105263157892
$\tau$,0.05755620449781418,0.9554469585418701,0.014210526315789479
