,NRMSE,Posterior Contraction,Calibration Error
$v$,0.07371862232685089,0.9276553392410278,0.05197368421052628
$a$,0.04637975990772247,0.9793078899383545,0.013552631578947344
$z$,0.05599147826433182,0.9557328224182129,0.03486842105263149
$\tau$,0.06531962007284164,0.9440820217132568,0.04618421052631577
