,NRMSE,Posterior Contraction,Calibration Error
$v$,0.0502864345908165,0.963796854019165,0.016052631578947374
$v_\theta$,0.32719406485557556,0.81419837474823,0.41500000000000004
$a$,0.04413522779941559,0.9777089953422546,0.02657894736842105
$\tau$,0.06986668705940247,0.9537416696548462,0.023026315789473617
