,NRMSE,Posterior Contraction,Calibration Error
$v$,0.039041969925165176,0.9723314642906189,0.018421052631578977
$v_\theta$,0.08780825138092041,0.9381338357925415,0.016578947368421082
$a$,0.032438017427921295,0.9856754541397095,0.01815789473684215
$\tau$,0.043495550751686096,0.9827980995178223,0.010131578947368436
$s_v$,0.22050273418426514,0.09626156091690063,0.015263157894736826
$s_\tau$,0.11377448588609695,0.8746545314788818,0.01881578947368423
