;NRMSE;Calibration Error;Posterior Contraction
0;0.14707946831746022;0.018421052631578963;0.7196088720957506
1;0.14686353446314485;0.028421052631578916;0.7257984874817838
2;0.09638187975533577;0.024605263157894713;0.8998156486843687
3;0.03932627021388088;0.010131578947368436;0.9788860815256893
4;0.11842864711028653;0.0203947368421053;0.871358974704532
5;0.03388043223433254;0.026842105263157886;0.9877714461068401
6;0.08646318374778383;0.012368421052631584;0.9039824489787753
7;0.03221062828612489;0.01342105263157893;0.9854197222384864
