;NRMSE;Calibration Error;Posterior Contraction
0;0.15052521748870196;0.014210526315789479;0.6797099241347747
1;0.09308800899447844;0.014078947368421038;0.8291007828241047
2;0.0853907973389138;0.022631578947368447;0.8646978246524576
3;0.06240507863381154;0.023684210526315752;0.9383198616176571
