,NRMSE,Posterior Contraction,Calibration Error
$v$,0.15238416194915771,0.5466911196708679,0.04184210526315785
$v_{\mathrm{diff}}$,0.11814875900745392,0.7633733153343201,0.03921052631578947
$a$,0.10078638046979904,0.8538357019424438,0.03842105263157897
$\tau$,0.0572381392121315,0.9542984962463379,0.05421052631578946
