,NRMSE,Posterior Contraction,Calibration Error
$v$,0.17329013347625732,0.5465704202651978,0.010789473684210515
$v_{\mathrm{diff}}$,0.14562368392944336,0.7120723724365234,0.06013157894736837
$a$,0.11925207078456879,0.8015555143356323,0.024736842105263224
$\tau$,0.049845267087221146,0.9667817950248718,0.010131578947368394
$s_v$,0.22050172090530396,0.02446553111076355,0.010263157894736821
$s_\tau$,0.11165843904018402,0.8350187540054321,0.016842105263157898
