,NRMSE,Posterior Contraction,Calibration Error
$v$,0.1914399415254593,0.5255466103553772,0.0063157894736841635
$v_{\mathrm{diff}}$,0.10846622288227081,0.8152020573616028,0.013421052631578945
$a$,0.10320759564638138,0.7895841598510742,0.025526315789473702
$\tau$,0.054862700402736664,0.9581403136253357,0.040921052631578914
$s_v$,0.1894308626651764,0.29327380657196045,0.024736842105263168
$s_\tau$,0.1359841227531433,0.721975564956665,0.010526315789473712
