,NRMSE,Posterior Contraction,Calibration Error,Log Gamma
$v$,0.04264887794852257,0.9633415937423706,0.013552631578947372,3.1739086813594017
$v_\theta$,0.09015992283821106,0.9399014115333557,0.01960526315789475,3.945546415706082
$a$,0.033793509006500244,0.9792778491973877,0.008157894736842131,-4.550552403888351
$\tau$,0.05454355850815773,0.9758391380310059,0.03578947368421055,-1.3065003254182914
$s_v$,0.24797818064689636,0.14250296354293823,0.010657894736842144,1.6569814534144358
$s_\tau$,0.11537300795316696,0.8118704557418823,0.01157894736842105,0.5123942565322699
