,NRMSE,Posterior Contraction,Calibration Error,Log Gamma
$v$,0.14409860968589783,0.6698653697967529,0.030131578947368405,-1.5550179042267913
$v_{\mathrm{diff}}$,0.14917512238025665,0.6961669325828552,0.013026315789473691,2.4535642979296584
$a$,0.09465424716472626,0.880709171295166,0.02552631578947362,-13.012671376705718
$\tau$,0.06112981587648392,0.9641527533531189,0.03526315789473683,-10.154062134892655
$v_{\mathrm{diff}}$ -- $u_1$ | $c_{1}$,0.09338560700416565,0.8750841617584229,0.01736842105263159,2.3217555394865315
$a$ -- $u_1$ | $c_{1}$,0.03276976943016052,0.9826244711875916,0.06092105263157893,0.21394719859497174
$v_{\mathrm{diff}}$ -- $u_2$ | $c_{1}$,0.08426595479249954,0.869614839553833,0.0467105263157894,1.4370383044119668
$a$ -- $u_2$ | $c_{1}$,0.032162994146347046,0.9839503765106201,0.013157894736842094,1.8075423058005118
