,NRMSE,Posterior Contraction,Calibration Error
$v$,0.07852824032306671,0.9361368417739868,0.010921052631578887
$a$,0.049876004457473755,0.9805104732513428,0.016578947368421065
$z$,0.05065483599901199,0.9721061587333679,0.023289473684210527
$\tau$,0.05439598858356476,0.970670223236084,0.010131578947368436
$s_v$,0.211241215467453,0.42097631096839905,0.009605263157894728
$s_\tau$,0.11817909777164459,0.8458706140518188,0.016973684210526335
