,NRMSE,Posterior Contraction,Calibration Error
$v$,0.0745839774608612,0.9271844625473022,0.013815789473684198
$a$,0.049527205526828766,0.9807723164558411,0.04986842105263152
$z$,0.04759640991687775,0.9737744331359863,0.010657894736842116
$\tau$,0.05192519724369049,0.973648726940155,0.010263157894736863
$s_v$,0.19829228520393372,0.2059517502784729,0.019473684210526282
$s_\tau$,0.11880769580602646,0.8565565347671509,0.011578947368421022
