,NRMSE,Posterior Contraction,Calibration Error
$v$,0.08975355327129364,0.9250228404998779,0.010263157894736863
$a$,0.05557873100042343,0.978225827217102,0.012500000000000015
$z$,0.06281283497810364,0.973863959312439,0.04105263157894741
$\tau$,0.05377431958913803,0.9673888683319092,0.045263157894736866
$s_v$,0.19919472932815552,0.2824910283088684,0.025000000000000022
$s_\tau$,0.111654132604599,0.8701623678207397,0.01565789473684212
