,NRMSE,Posterior Contraction,Calibration Error
$v$,0.14707946831746022,0.7196088720957506,0.018421052631578963
$v_{\mathrm{diff}}$,0.14686353446314485,0.7257984874817838,0.028421052631578916
$a$,0.09638187975533577,0.8998156486843687,0.024605263157894713
$\tau$,0.03932627021388088,0.9788860815256893,0.010131578947368436
$v_{\mathrm{diff}}$ -- $u_1$ | $c_{1}$,0.11842864711028653,0.871358974704532,0.0203947368421053
$a$ -- $u_1$ | $c_{1}$,0.03388043223433254,0.9877714461068401,0.026842105263157886
$v_{\mathrm{diff}}$ -- $u_2$ | $c_{1}$,0.08646318374778383,0.9039824489787753,0.012368421052631584
$a$ -- $u_2$ | $c_{1}$,0.03221062828612489,0.9854197222384864,0.01342105263157893
