,NRMSE,Posterior Contraction,Calibration Error
$v$,0.5512946248054504,0.0,0.041644736842105234
$v_{\mathrm{diff}}$,0.5673225522041321,0.0,0.12506578947368424
$a$,0.4150486886501312,0.0,0.1302631578947368
$\tau$,0.8059506416320801,0.0,0.28131578947368424
