,NRMSE,Posterior Contraction,Calibration Error
$v$,0.17318755388259888,0.6723942160606384,0.08447368421052637
$v_{\mathrm{diff}}$,0.1720961183309555,0.6734620332717896,0.08671052631578949
$a$,0.2333887666463852,0.827356219291687,0.45500000000000007
$\tau$,0.07565602660179138,0.929147481918335,0.18486842105263163
$v_{\mathrm{diff}}$ -- $u_1$ | $c_{1}$,0.10710915923118591,0.8768184185028076,0.06513157894736848
$a$ -- $u_1$ | $c_{1}$,0.059689849615097046,0.9810431003570557,0.2378947368421053
$v_{\mathrm{diff}}$ -- $u_2$ | $c_{1}$,0.0927572250366211,0.886981189250946,0.019210526315789456
$a$ -- $u_2$ | $c_{1}$,0.042631689459085464,0.9847642183303833,0.2078947368421053
