,NRMSE,Posterior Contraction,Calibration Error
$v$,0.5431745052337646,0.0,0.27085526315789477
$a$,0.7166236639022827,0.0,0.06782894736842106
$z$,0.4748722016811371,0.0,0.08335526315789474
$\tau$,0.8937347531318665,0.0,0.25019736842105267
$s_v$,0.7757458686828613,0.0,0.28125000000000006
$s_\tau$,0.5928084850311279,0.0,0.3698026315789474
