;NRMSE;Calibration Error;Posterior Contraction
coupling_flow;0.12803084603394163;0.020263157894736802;0.7931061570189603
flow_matching;0.11712743350456835;0.01699561403508767;0.8198299109318623
diffusion_model;0.13092043927445024;0.02538742690058475;0.7459759186519548
stable_consistency;0.12921542859471502;0.0667178362573099;0.7060101596451053
