,NRMSE,Posterior Contraction,Calibration Error,Log Gamma
$v$,0.06673390418291092,0.9488691687583923,0.019736842105263164,3.2145060283488074
$a$,0.045115552842617035,0.9840313196182251,0.04355263157894737,0.24780181125564482
$z$,0.05960932374000549,0.9733282327651978,0.027105263157894743,2.9674910113813606
$\tau$,0.06944006681442261,0.9663127660751343,0.026447368421052664,3.062291370732437
