,NRMSE,Posterior Contraction,Calibration Error
$v$,0.0748528181603384,0.9329226657445867,0.029342105263157895
$v_\theta$,0.06483243380242898,0.9466448898477959,0.01302631578947372
$a$,0.03629809063919011,0.9800704859621727,0.010000000000000037
$\tau$,0.04032130317280117,0.9861915341799307,0.009605263157894728
$v$ -- $u_1$ | $c_{1}$,0.07670080296750165,0.9588813946941017,0.023421052631578967
$a$ -- $u_1$ | $c_{1}$,0.025166519620136957,0.9954350422622802,0.013684210526315771
$v$ -- $u_2$ | $c_{1}$,0.06468603305050723,0.9560980720614545,0.015131578947368385
$a$ -- $u_2$ | $c_{1}$,0.022703002129459672,0.9937930789064913,0.010131578947368436
