,NRMSE,Posterior Contraction,Calibration Error,Log Gamma
$v$,0.058660621119005524,0.9498223681905464,0.006973684210526302,3.553282624810376
$v_\theta$,0.07505947555292061,0.9555100437345404,0.017499999999999988,3.9430805098669
$a$,0.0377534484488056,0.9796561248709162,0.009342105263157909,3.791923754601254
$\tau$,0.03697062963459423,0.9854856138171331,0.029605263157894746,-0.9235895788634494
$v$ -- $u_1$ | $c_{1}$,0.06270479299609566,0.9620745527298775,0.016315789473684256,2.806218118817599
$a$ -- $u_1$ | $c_{1}$,0.026287228832348096,0.993357912317085,0.00921052631578946,2.3474053288444554
$v$ -- $u_2$ | $c_{1}$,0.06099293449691517,0.9571390606847734,0.015657894736842086,2.0708371696618766
$a$ -- $u_2$ | $c_{1}$,0.023292834770739554,0.9935115411315394,0.008289473684210527,3.5937305758534603
