,NRMSE,Posterior Contraction,Calibration Error
$v$,0.22903940081596375,0.11203262209892273,0.03421052631578947
$a$,0.24719524383544922,0.015213161706924438,0.021052631578947375
$z$,0.24071887135505676,0.09204825758934021,0.03578947368421051
$\tau$,0.27654144167900085,0.0,0.013289473684210518
$s_v$,0.2149093747138977,0.08023548126220703,0.007631578947368378
$s_\tau$,0.2869429588317871,0.16366952657699585,0.04368421052631581
