,NRMSE,Posterior Contraction,Calibration Error
$v$,0.08054444193840027,0.8917257785797119,0.02144736842105263
$a$,0.04772675037384033,0.9729185104370117,0.05460526315789474
$z$,0.04560835286974907,0.963239312171936,0.05328947368421055
$\tau$,0.05735519155859947,0.9462364912033081,0.025526315789473675
