,NRMSE,Posterior Contraction,Calibration Error
$v$,0.04943844676017761,0.9612181782722473,0.041710526315789476
$v_\theta$,0.03509168326854706,0.9897797107696533,0.03894736842105265
$a$,0.03979099914431572,0.9776044487953186,0.06605263157894742
$\tau$,0.04753142595291138,0.9757692217826843,0.019342105263157883
$s_v$,0.21118395030498505,0.10552346706390381,0.020263157894736844
$s_\tau$,0.0976954847574234,0.8487279415130615,0.03763157894736838
