id,rt,color,word,resp,session,congruent
76,0.837,2,2,2,0,1
76,0.837,2,1,2,0,0
76,0.701,0,0,0,0,1
76,0.911,2,1,2,0,0
76,0.742,0,0,0,0,1
76,0.676,0,0,0,0,1
76,0.724,0,0,0,0,1
76,0.798,0,0,0,0,1
76,0.868,2,2,2,0,1
76,1.19,1,0,1,0,0
76,0.935,1,2,1,0,0
76,1.337,0,2,0,0,0
76,1.09,1,0,1,0,0
76,0.859,0,0,0,0,1
76,1.333,1,2,1,0,0
76,1.152,2,0,2,0,0
76,0.783,0,2,0,0,0
76,0.647,2,2,1,0,1
76,0.862,1,1,1,0,1
76,1.215,2,2,2,0,1
76,0.783,0,2,0,0,0
76,1.335,0,2,0,0,0
76,0.759,0,0,0,0,1
76,1.008,2,2,2,0,1
76,0.79,0,2,0,0,0
76,0.966,2,2,2,0,1
76,0.815,1,1,1,0,1
76,0.768,1,0,1,0,0
76,0.616,1,1,1,0,1
76,1.144,2,1,2,0,0
76,0.959,1,0,1,0,0
76,0.775,0,0,0,0,1
76,0.991,2,0,2,0,0
76,0.677,1,1,1,0,1
76,0.693,1,1,1,0,1
76,1.102,0,2,0,0,0
76,1.18,0,0,0,0,1
76,0.65,1,1,1,0,1
76,0.635,1,1,1,0,1
76,0.855,0,1,0,0,0
76,0.982,0,1,0,0,0
76,0.91,2,2,2,0,1
76,1.16,1,2,1,0,0
76,0.975,2,2,2,0,1
76,1.294,0,1,0,0,0
76,1.11,1,1,1,0,1
76,0.889,0,1,0,0,0
76,1.414,0,1,0,0,0
76,0.652,2,2,2,0,1
76,0.797,0,0,0,0,1
76,0.83,2,2,2,0,1
76,0.799,0,0,0,0,1
77,0.603,0,0,0,0,1
77,0.833,1,2,1,0,0
77,0.679,2,2,2,0,1
77,0.836,0,2,0,0,0
77,0.639,0,1,0,0,0
77,0.897,1,1,1,0,1
77,0.575,0,0,0,0,1
77,1.162,2,1,2,0,0
77,0.827,1,1,1,0,1
77,0.997,0,1,0,0,0
77,1.294,1,1,1,0,1
77,1.184,1,2,1,0,0
77,0.697,0,2,0,0,0
77,0.824,1,1,1,0,1
77,0.792,2,2,2,0,1
77,0.913,0,2,0,0,0
77,0.695,2,2,2,0,1
77,1.22,1,1,1,0,1
77,0.492,2,2,2,0,1
77,0.649,0,0,0,0,1
77,1.051,2,2,2,0,1
77,0.751,0,1,0,0,0
77,0.877,2,2,2,0,1
77,0.677,0,2,0,0,0
77,0.852,1,1,1,0,1
77,0.407,2,2,2,0,1
77,0.634,0,1,0,0,0
77,1.035,1,2,1,0,0
77,0.812,1,0,1,0,0
77,0.702,1,1,1,0,1
77,0.96,0,0,0,0,1
77,0.895,2,1,2,0,0
77,0.612,2,0,2,0,0
77,0.633,0,0,0,0,1
77,1.019,1,0,1,0,0
77,1.336,2,1,2,0,0
77,0.487,0,0,0,0,1
77,0.967,1,0,1,0,0
77,0.788,0,2,0,0,0
77,1.009,2,1,2,0,0
77,0.673,0,1,0,0,0
77,0.783,1,2,1,0,0
77,0.583,0,1,0,0,0
77,0.515,0,0,0,0,1
77,0.899,2,1,2,0,0
77,1.443,2,1,2,0,0
77,0.559,0,0,0,0,1
77,0.858,2,2,0,0,1
77,0.83,0,0,0,0,1
77,0.451,2,2,2,0,1
77,0.499,2,2,2,0,1
77,0.935,1,2,1,0,0
77,1.296,0,2,0,0,0
77,1.061,2,2,2,0,1
77,1.103,1,0,1,0,0
77,1.134,2,0,2,0,0
77,0.974,1,1,1,0,1
77,1.216,2,0,2,0,0
77,1.078,1,2,1,0,0
77,0.95,1,1,1,0,1
77,1.106,2,0,2,0,0
77,1.405,2,0,2,0,0
77,0.905,1,1,1,0,1
77,0.856,0,2,0,0,0
77,0.939,0,0,0,0,1
77,1.011,1,1,1,0,1
77,1.096,1,2,1,0,0
77,0.71,1,1,1,0,1
77,0.514,2,2,2,0,1
77,0.873,1,1,1,0,1
77,0.434,2,2,2,0,1
77,0.981,0,0,0,0,1
77,0.462,2,2,2,0,1
77,1.229,2,1,2,0,0
77,0.691,1,1,1,0,1
77,0.423,0,0,0,0,1
77,0.924,2,0,2,0,0
77,0.714,0,0,0,0,1
77,0.918,1,1,1,0,1
77,0.583,2,2,2,0,1
77,0.558,0,0,0,0,1
77,0.736,1,0,2,0,0
77,0.875,1,0,1,0,0
77,0.251,0,1,2,0,0
77,0.4,0,0,0,0,1
77,0.772,1,2,1,0,0
77,1.157,2,0,2,0,0
77,0.83,1,0,1,0,0
77,0.482,2,2,2,0,1
77,0.614,0,2,0,0,0
77,0.631,0,0,0,0,1
77,0.785,0,1,0,0,0
77,0.904,2,0,2,0,0
77,0.629,1,1,1,0,1
78,0.764,1,1,1,0,1
78,0.77,2,1,1,0,0
78,0.887,2,2,2,0,1
78,0.592,2,0,2,0,0
78,0.519,2,2,2,0,1
78,0.796,1,1,1,0,1
78,0.53,2,2,2,0,1
78,0.939,1,2,1,0,0
78,0.932,1,0,1,0,0
78,0.926,0,0,0,0,1
78,0.964,2,1,2,0,0
78,0.508,2,2,2,0,1
78,0.737,0,1,0,0,0
78,0.491,2,2,2,0,1
78,0.609,0,2,0,0,0
78,0.551,0,1,0,0,0
78,0.765,2,0,2,0,0
78,0.628,2,1,2,0,0
78,0.975,0,1,0,0,0
78,0.63,0,2,0,0,0
78,0.604,0,0,0,0,1
78,0.609,2,2,2,0,1
78,0.534,1,2,1,0,0
78,0.783,2,0,2,0,0
78,0.664,0,1,0,0,0
78,0.896,2,1,2,0,0
78,1.077,1,1,1,0,1
78,0.796,1,0,0,0,0
78,0.917,2,2,2,0,1
78,0.622,0,0,0,0,1
78,0.949,1,0,1,0,0
78,0.603,1,0,1,0,0
78,0.657,0,2,2,0,0
78,0.443,0,0,0,0,1
78,0.691,1,1,2,0,1
78,0.633,0,0,0,0,1
78,0.879,2,2,2,0,1
78,0.898,1,1,1,0,1
78,0.75,0,0,0,0,1
78,0.838,2,1,2,0,0
78,0.552,2,1,2,0,0
78,0.863,2,0,2,0,0
78,0.741,0,0,0,0,1
78,0.546,0,0,0,0,1
78,0.696,0,0,0,0,1
78,0.943,1,2,2,0,0
78,0.87,1,2,1,0,0
78,1.036,2,0,2,0,0
78,0.822,0,2,0,0,0
78,1.022,2,1,2,0,0
78,0.581,0,0,0,0,1
78,0.475,0,0,0,0,1
78,0.559,0,1,0,0,0
78,0.569,2,2,2,0,1
78,1.121,1,0,1,0,0
78,0.391,1,1,1,0,1
78,0.655,0,1,0,0,0
78,0.804,0,1,1,0,0
78,1.055,1,2,0,0,0
78,0.547,0,0,0,0,1
78,0.714,1,1,1,0,1
78,0.625,1,1,1,0,1
78,0.775,1,0,0,0,0
78,0.512,0,0,0,0,1
78,0.728,2,2,2,0,1
78,0.848,1,1,1,0,1
78,1.014,0,2,0,0,0
78,1.148,1,2,1,0,0
78,0.565,1,1,1,0,1
78,1.086,2,0,2,0,0
78,0.962,2,2,2,0,1
78,0.713,1,1,1,0,1
78,0.559,1,1,1,0,1
78,0.921,0,2,0,0,0
78,0.719,2,2,2,0,1
78,0.87,1,1,1,0,1
78,1.212,2,0,2,0,0
78,0.852,2,2,2,0,1
78,1.134,1,2,1,0,0
78,0.741,1,0,1,0,0
78,0.731,0,0,0,0,1
78,0.832,0,2,0,0,0
78,1.082,1,1,1,0,1
78,0.612,0,0,0,0,1
78,0.443,1,1,1,0,1
78,0.787,2,2,2,0,1
78,1.05,2,1,1,0,0
78,0.883,1,0,1,0,0
78,0.921,1,2,1,0,0
78,0.977,2,2,2,0,1
78,0.504,0,1,0,0,0
78,0.543,2,2,2,0,1
78,0.616,0,0,0,0,1
78,0.915,2,0,2,0,0
78,1.093,0,2,0,0,0
78,1.034,1,1,2,0,1
79,0.619,2,0,2,0,0
79,0.561,2,2,2,0,1
79,0.727,1,1,1,0,1
79,0.573,0,0,0,0,1
79,0.539,0,0,0,0,1
79,0.614,1,1,1,0,1
79,0.704,0,2,0,0,0
79,0.774,0,1,0,0,0
79,0.856,2,1,2,0,0
79,0.703,1,0,0,0,0
79,1.318,2,0,2,0,0
79,0.757,0,0,0,0,1
79,0.8,2,2,2,0,1
79,0.679,2,2,2,0,1
79,0.809,2,0,2,0,0
79,0.7,2,1,2,0,0
79,0.684,1,1,1,0,1
79,0.733,1,1,1,0,1
79,0.673,0,0,0,0,1
79,1.02,2,1,2,0,0
79,0.734,0,0,0,0,1
79,0.737,1,1,1,0,1
79,0.875,2,1,2,0,0
79,0.706,0,0,0,0,1
79,0.941,0,1,0,0,0
79,0.825,1,2,1,0,0
79,0.667,0,0,0,0,1
79,0.867,0,1,0,0,0
79,0.889,2,2,2,0,1
79,1.051,0,2,0,0,0
79,1.107,1,2,1,0,0
79,0.857,2,2,2,0,1
79,0.66,1,2,1,0,0
79,0.863,2,2,2,0,1
79,1.15,1,0,1,0,0
79,1.077,0,0,0,0,1
79,0.811,0,2,0,0,0
79,1.105,2,0,2,0,0
79,0.611,2,2,2,0,1
79,0.885,1,1,1,0,1
79,0.739,0,0,0,0,1
79,0.838,1,1,1,0,1
79,0.943,0,1,0,0,0
79,0.646,2,2,2,0,1
79,0.893,0,2,0,0,0
79,0.93,2,1,2,0,0
79,1.049,1,0,1,0,0
79,1.092,1,0,1,0,0
79,1.003,2,1,2,0,0
79,0.687,0,1,0,0,0
79,0.718,2,2,2,0,1
79,1.038,0,2,0,0,0
79,0.854,1,1,1,0,1
79,1.048,2,2,2,0,1
79,0.893,2,1,2,0,0
79,0.679,2,0,2,0,0
79,0.834,0,0,0,0,1
79,0.929,1,2,1,0,0
79,0.912,1,2,1,0,0
79,0.63,1,1,1,0,1
79,0.713,1,2,1,0,0
79,0.992,0,2,0,0,0
79,0.774,0,2,0,0,0
79,0.789,0,0,0,0,1
79,0.832,2,2,2,0,1
79,0.848,1,2,1,0,0
79,0.815,2,2,2,0,1
79,0.725,1,1,1,0,1
79,0.656,0,0,0,0,1
79,0.707,1,1,1,0,1
79,0.746,2,2,2,0,1
79,0.631,0,0,0,0,1
79,0.715,1,1,1,0,1
79,0.625,0,0,0,0,1
79,1.084,1,0,1,0,0
79,0.647,1,2,1,0,0
79,0.91,2,0,2,0,0
79,0.712,1,1,1,0,1
79,0.816,2,0,2,0,0
79,1.062,1,1,1,0,1
79,0.74,1,0,1,0,0
79,0.656,1,0,1,0,0
79,0.898,0,1,0,0,0
79,0.905,1,0,1,0,0
79,0.841,0,0,0,0,1
79,0.86,2,1,2,0,0
79,0.718,2,2,2,0,1
79,0.662,2,0,2,0,0
79,0.541,2,2,2,0,1
79,0.828,1,1,1,0,1
79,0.764,1,1,1,0,1
79,0.891,0,2,0,0,0
79,0.746,2,2,2,0,1
79,1.133,0,0,0,0,1
79,0.924,0,1,0,0,0
80,0.514,1,1,1,0,1
80,0.529,1,1,1,0,1
80,0.721,2,0,2,0,0
80,0.672,2,2,2,0,1
80,0.553,2,2,2,0,1
80,0.596,0,0,0,0,1
80,1.239,2,1,1,0,0
80,0.812,0,2,0,0,0
80,0.42,2,2,2,0,1
80,0.584,1,2,1,0,0
80,0.616,1,0,1,0,0
80,0.58,2,2,2,0,1
80,0.906,1,1,2,0,1
80,0.529,2,2,2,0,1
80,1.003,2,1,2,0,0
80,0.874,1,2,1,0,0
80,0.626,0,0,0,0,1
80,0.924,1,2,1,0,0
80,0.646,2,2,2,0,1
80,0.502,1,2,2,0,0
80,0.581,2,1,2,0,0
80,0.923,0,1,0,0,0
80,0.704,2,2,2,0,1
80,0.859,0,1,0,0,0
80,1.248,1,2,2,0,0
80,0.72,1,1,1,0,1
80,0.783,0,1,0,0,0
80,1.361,1,2,1,0,0
80,1.07,1,1,2,0,1
80,0.765,2,2,2,0,1
80,1.417,2,0,2,0,0
80,0.518,0,0,0,0,1
80,1.189,2,2,2,0,1
80,0.569,0,1,0,0,0
80,1.427,1,1,1,0,1
80,0.642,1,0,1,0,0
80,0.668,0,0,0,0,1
80,0.569,0,0,0,0,1
80,0.689,2,1,2,0,0
80,1.262,0,2,0,0,0
80,0.532,2,2,2,0,1
80,0.881,2,0,2,0,0
80,0.616,0,2,0,0,0
80,0.581,1,1,2,0,1
80,0.937,2,1,2,0,0
80,0.681,0,0,0,0,1
80,1.328,2,2,1,0,1
80,0.728,1,2,1,0,0
80,0.828,1,1,2,0,1
80,0.657,0,0,0,0,1
80,0.782,1,1,1,0,1
80,0.651,1,2,1,0,0
80,0.97,1,0,1,0,0
80,0.652,0,0,0,0,1
80,0.517,0,0,0,0,1
80,0.659,0,0,0,0,1
80,0.896,2,0,1,0,0
80,0.898,0,1,0,0,0
80,0.861,2,0,2,0,0
80,0.673,1,1,1,0,1
80,0.72,0,1,0,0,0
80,0.925,2,2,2,0,1
80,0.86,0,1,0,0,0
80,0.906,2,1,2,0,0
80,0.704,0,2,0,0,0
80,0.596,0,0,0,0,1
80,0.768,2,0,2,0,0
80,1.177,1,0,1,0,0
80,0.704,1,1,1,0,1
80,0.526,1,0,1,0,0
80,0.55,1,1,1,0,1
80,0.594,0,0,0,0,1
80,0.64,2,2,2,0,1
80,0.447,2,0,2,0,0
80,0.72,0,0,0,0,1
80,0.766,2,2,2,0,1
80,0.893,1,0,1,0,0
80,1.208,2,1,2,0,0
80,1.18,2,0,1,0,0
80,1.446,0,2,0,0,0
80,0.985,0,2,0,0,0
80,0.782,1,1,2,0,1
80,1.154,2,1,2,0,0
80,0.937,0,2,0,0,0
80,1.329,0,0,0,0,1
80,1.022,1,1,1,0,1
80,0.72,1,1,1,0,1
80,0.813,0,1,0,0,0
80,1.028,1,0,1,0,0
80,0.782,0,2,0,0,0
80,1.281,2,2,1,0,1
80,0.847,1,1,1,0,1
80,0.626,2,2,2,0,1
80,1.288,1,0,1,0,0
80,1.138,0,0,1,0,1
81,0.943,0,1,0,0,0
81,0.633,0,1,0,0,0
81,0.65,2,0,2,0,0
81,0.5,2,0,2,0,0
81,0.596,0,2,0,0,0
81,0.389,0,1,0,0,0
81,0.567,1,0,1,0,0
81,0.839,2,0,2,0,0
81,0.65,1,0,1,0,0
81,0.484,1,0,1,0,0
81,0.694,0,1,0,0,0
81,0.63,0,1,0,0,0
81,0.68,1,1,1,0,1
81,0.461,1,0,1,0,0
81,0.39,2,0,2,0,0
81,0.522,2,2,2,0,1
81,0.472,1,1,1,0,1
81,0.299,0,0,0,0,1
81,0.434,0,2,0,0,0
81,0.501,2,2,2,0,1
81,0.475,0,0,0,0,1
81,0.328,0,0,0,0,1
81,0.288,0,0,0,0,1
81,0.615,1,0,1,0,0
81,0.397,2,2,2,0,1
81,0.443,2,2,2,0,1
81,0.723,1,2,1,0,0
81,0.401,2,1,2,0,0
81,0.376,0,2,2,0,0
81,0.573,2,2,2,0,1
81,0.416,2,1,2,0,0
81,0.378,0,2,0,0,0
81,0.67,1,2,1,0,0
81,0.624,0,0,0,0,1
81,0.533,1,1,1,0,1
81,0.5,2,0,2,0,0
81,0.85,2,2,2,0,1
81,0.373,1,1,1,0,1
81,0.454,0,0,0,0,1
81,0.403,2,2,2,0,1
81,0.288,1,1,1,0,1
81,0.582,0,2,0,0,0
81,0.965,2,1,2,0,0
81,0.51,2,2,2,0,1
81,0.779,1,2,1,0,0
81,0.501,0,0,0,0,1
81,0.534,2,2,2,0,1
81,0.38,2,2,2,0,1
81,0.635,2,1,2,0,0
81,0.375,1,1,1,0,1
81,0.473,2,2,2,0,1
81,0.461,1,1,2,0,1
81,0.489,1,2,2,0,0
81,0.585,0,2,0,0,0
81,0.505,0,0,0,0,1
81,0.361,0,0,0,0,1
81,0.477,0,2,0,0,0
81,0.36,0,0,0,0,1
81,0.558,0,1,0,0,0
81,0.747,2,1,2,0,0
81,0.291,1,1,1,0,1
81,0.37,1,1,1,0,1
81,0.423,0,0,0,0,1
81,0.329,1,2,2,0,0
81,0.559,0,1,0,0,0
81,0.714,1,0,1,0,0
81,0.738,2,0,2,0,0
81,0.515,1,1,1,0,1
81,0.501,0,0,0,0,1
81,0.776,1,0,2,0,0
81,0.58,0,1,0,0,0
81,0.593,2,1,1,0,0
81,0.467,0,0,0,0,1
81,0.745,1,0,1,0,0
81,0.617,1,2,1,0,0
81,0.415,1,1,1,0,1
81,0.684,1,2,2,0,0
81,0.307,2,2,2,0,1
81,0.419,2,2,2,0,1
81,0.506,0,0,0,0,1
81,0.457,0,0,0,0,1
81,0.911,0,2,0,0,0
81,0.745,2,0,1,0,0
81,0.492,2,2,2,0,1
81,0.36,1,1,1,0,1
81,0.379,1,1,1,0,1
81,0.417,1,1,1,0,1
81,0.567,2,1,2,0,0
81,0.777,1,1,1,0,1
81,0.88,2,1,2,0,0
81,0.781,1,1,1,0,1
81,0.715,1,2,2,0,0
81,0.522,2,2,2,0,1
81,0.429,2,2,2,0,1
81,0.663,0,0,0,0,1
82,0.526,1,1,1,0,1
82,0.647,1,1,1,0,1
82,1.285,1,1,1,0,1
82,0.861,1,2,1,0,0
82,1.001,2,1,2,0,0
82,0.854,1,2,1,0,0
82,0.752,1,2,1,0,0
82,0.637,0,0,0,0,1
82,1.255,2,2,2,0,1
82,0.722,1,0,1,0,0
82,0.894,0,1,0,0,0
82,0.906,0,2,0,0,0
82,1.192,2,0,2,0,0
82,1.059,0,2,0,0,0
82,0.782,1,2,1,0,0
82,0.776,0,0,0,0,1
82,0.756,0,0,0,0,1
82,0.752,1,0,1,0,0
82,0.913,1,1,1,0,1
82,0.651,0,0,0,0,1
82,0.676,0,0,0,0,1
82,0.913,2,1,2,0,0
82,1.213,2,0,2,0,0
82,1.027,2,1,2,0,0
82,0.942,2,0,2,0,0
82,0.858,2,2,2,0,1
82,0.838,0,2,0,0,0
82,1.064,0,2,0,0,0
82,0.701,2,2,2,0,1
82,0.662,0,0,0,0,1
82,0.834,2,0,2,0,0
82,0.931,1,0,1,0,0
82,0.85,0,0,0,0,1
82,0.841,2,2,2,0,1
82,0.708,2,0,2,0,0
82,0.638,2,2,2,0,1
82,0.568,1,1,1,0,1
82,0.675,2,2,2,0,1
82,0.59,2,2,2,0,1
82,0.632,1,1,1,0,1
82,0.852,2,1,2,0,0
82,0.734,1,1,1,0,1
82,0.846,1,1,1,0,1
82,0.615,0,0,0,0,1
82,0.61,0,0,0,0,1
82,0.649,0,0,0,0,1
82,0.852,0,1,0,0,0
82,0.752,0,1,0,0,0
82,0.678,0,0,0,0,1
82,0.8,0,1,0,0,0
82,0.972,1,0,1,0,0
82,0.952,2,1,2,0,0
82,0.726,1,1,1,0,1
82,0.857,0,2,0,0,0
82,0.836,1,0,1,0,0
82,0.881,2,2,2,0,1
82,0.881,0,0,0,0,1
82,1.147,2,1,2,0,0
82,0.872,1,0,0,0,0
82,0.804,0,1,0,0,0
82,0.781,0,0,0,0,1
82,1.081,0,2,0,0,0
82,0.771,1,1,1,0,1
82,1.04,2,0,0,0,0
82,0.684,2,2,2,0,1
82,0.886,2,1,2,0,0
82,0.786,2,2,2,0,1
82,0.86,2,2,2,0,1
82,1.046,1,2,1,0,0
82,0.799,1,1,1,0,1
82,0.635,1,1,1,0,1
82,0.887,1,2,1,0,0
82,0.803,2,2,2,0,1
82,0.796,1,1,1,0,1
82,0.951,0,2,0,0,0
82,0.501,0,0,0,0,1
82,0.699,2,2,2,0,1
82,0.887,1,2,1,0,0
82,1.046,2,0,2,0,0
82,0.69,0,0,0,0,1
82,0.653,1,1,1,0,1
82,1.055,1,1,1,0,1
82,0.922,0,1,0,0,0
82,0.903,1,0,1,0,0
82,0.584,2,2,2,0,1
82,0.914,1,0,1,0,0
82,0.733,2,2,2,0,1
82,0.724,0,1,0,0,0
82,0.638,0,2,0,0,0
83,0.797,2,2,2,0,1
83,1.064,2,1,2,0,0
83,0.936,0,0,0,0,1
83,1.032,2,2,2,0,1
83,0.735,1,1,1,0,1
83,1.027,1,0,1,0,0
83,0.954,1,1,1,0,1
83,0.953,0,0,0,0,1
83,0.86,1,1,1,0,1
83,1.012,2,0,2,0,0
83,1.14,0,1,0,0,0
83,1.023,2,1,2,0,0
83,0.894,0,2,0,0,0
83,0.988,1,0,2,0,0
83,1.289,2,0,2,0,0
83,0.748,2,2,2,0,1
83,0.748,0,0,0,0,1
83,1.017,1,0,1,0,0
83,0.886,2,1,2,0,0
83,1.059,1,0,1,0,0
83,0.816,0,0,0,0,1
83,0.925,1,2,1,0,0
83,0.975,0,0,0,0,1
83,1.022,1,0,1,0,0
83,0.962,2,1,2,0,0
83,1,2,2,2,0,1
83,0.643,2,2,2,0,1
83,1.184,1,1,1,0,1
83,1.298,1,2,1,0,0
83,0.883,2,1,2,0,0
83,0.964,1,1,1,0,1
83,1.05,1,2,1,0,0
83,1.193,0,2,0,0,0
83,0.707,0,1,0,0,0
83,1.016,2,2,2,0,1
83,0.838,0,0,0,0,1
83,0.784,1,1,1,0,1
83,0.85,2,2,2,0,1
83,1.08,1,2,1,0,0
83,1.21,1,2,1,0,0
83,1.384,2,0,2,0,0
83,0.944,1,1,1,0,1
83,1.156,1,0,1,0,0
83,0.883,0,1,0,0,0
83,0.922,1,1,1,0,1
83,1.056,1,2,1,0,0
83,1.087,2,1,2,0,0
83,0.999,0,0,0,0,1
83,1.005,1,1,1,0,1
83,1.134,0,2,0,0,0
83,0.871,0,0,0,0,1
83,1.284,1,0,1,0,0
83,1.227,1,0,1,0,0
83,0.908,2,2,2,0,1
83,0.708,0,0,0,0,1
83,0.869,1,1,1,0,1
83,0.871,0,1,0,0,0
83,0.842,2,2,2,0,1
83,0.857,1,1,1,0,1
83,0.84,0,0,0,0,1
83,1.067,2,0,2,0,0
83,1.065,2,2,2,0,1
83,0.726,2,2,2,0,1
83,0.528,2,2,2,0,1
83,0.978,2,1,2,0,0
83,1.117,0,2,0,0,0
83,0.926,0,2,0,0,0
83,0.497,0,0,0,0,1
83,1.074,2,0,2,0,0
83,0.94,0,0,0,0,1
83,0.752,2,2,2,0,1
83,1.117,0,1,0,0,0
83,0.995,2,2,2,0,1
83,0.81,2,2,2,0,1
83,1.062,0,2,0,0,0
83,0.877,2,2,2,0,1
83,0.902,1,1,1,0,1
83,1.143,2,1,2,0,0
83,0.983,1,1,1,0,1
83,1.071,0,1,0,0,0
83,0.994,0,0,0,0,1
83,1.156,1,2,1,0,0
83,1.025,0,0,0,0,1
83,1.4,0,1,0,0,0
83,0.973,0,2,0,0,0
83,1.181,2,0,2,0,0
83,0.861,1,1,1,0,1
83,0.903,0,2,0,0,0
83,0.801,1,1,1,0,1
83,0.76,0,0,0,0,1
83,1.346,0,1,0,0,0
83,0.967,1,2,1,0,0
83,0.693,1,1,1,0,1
83,1.112,2,0,2,0,0
83,0.813,0,0,0,0,1
84,0.888,2,2,2,0,1
84,0.865,0,2,0,0,0
84,0.815,2,0,2,0,0
84,0.875,2,1,1,0,0
84,0.787,0,0,0,0,1
84,1.14,0,1,0,0,0
84,0.828,1,0,1,0,0
84,0.701,2,2,2,0,1
84,1.039,1,1,1,0,1
84,0.919,1,1,1,0,1
84,0.731,2,2,2,0,1
84,0.896,2,1,2,0,0
84,0.773,1,1,1,0,1
84,0.925,0,1,0,0,0
84,0.767,0,0,1,0,1
84,0.831,1,1,1,0,1
84,0.793,0,0,0,0,1
84,0.708,1,0,1,0,0
84,0.7,2,0,2,0,0
84,0.863,1,0,0,0,0
84,0.92,0,2,0,0,0
84,0.771,2,0,2,0,0
84,0.915,0,1,0,0,0
84,0.901,2,1,2,0,0
84,0.952,0,0,0,0,1
84,0.721,0,0,0,0,1
84,0.948,2,1,2,0,0
84,0.846,0,2,0,0,0
84,0.735,1,1,1,0,1
84,0.928,0,2,0,0,0
84,0.874,1,1,1,0,1
84,0.877,0,0,0,0,1
84,0.804,0,0,0,0,1
84,0.612,0,0,0,0,1
84,0.971,1,2,1,0,0
84,0.764,2,2,2,0,1
84,0.766,0,2,0,0,0
84,0.728,2,2,2,0,1
84,0.841,1,0,1,0,0
84,0.641,1,1,1,0,1
84,0.735,1,2,1,0,0
84,0.536,1,1,1,0,1
84,0.866,1,2,1,0,0
84,1.082,1,0,1,0,0
84,0.922,2,0,2,0,0
84,0.832,2,1,2,0,0
84,0.683,1,1,1,0,1
84,0.66,2,2,2,0,1
84,0.526,2,2,2,0,1
84,0.824,2,2,2,0,1
84,0.705,1,1,1,0,1
84,0.817,0,2,0,0,0
84,0.658,0,0,0,0,1
84,0.775,0,1,0,0,0
84,0.728,2,0,2,0,0
84,1.096,2,1,2,0,0
84,0.914,0,1,0,0,0
84,0.941,2,1,2,0,0
84,0.75,2,2,2,0,1
84,0.832,2,2,2,0,1
84,0.715,0,0,0,0,1
84,0.602,0,0,0,0,1
84,0.861,1,0,1,0,0
84,0.873,1,2,1,0,0
84,0.865,1,2,1,0,0
84,1.01,0,1,0,0,0
84,0.867,1,1,1,0,1
84,1.052,0,0,0,0,1
84,0.909,1,2,1,0,0
84,0.854,2,0,2,0,0
84,0.739,0,0,0,0,1
84,0.875,2,1,2,0,0
84,0.636,2,2,2,0,1
84,0.724,1,1,1,0,1
84,0.697,1,2,1,0,0
84,0.826,2,2,2,0,1
84,0.819,0,0,0,0,1
84,0.733,1,1,1,0,1
84,0.886,2,2,2,0,1
84,0.88,0,2,0,0,0
84,0.898,2,0,2,0,0
84,0.929,1,1,1,0,1
84,0.625,1,1,1,0,1
84,0.723,2,0,2,0,0
84,0.926,0,1,0,0,0
84,0.848,1,2,1,0,0
84,0.866,0,1,1,0,0
84,0.73,2,2,2,0,1
84,0.781,1,1,1,0,1
84,0.638,2,2,2,0,1
84,0.864,2,2,2,0,1
84,0.888,0,2,0,0,0
84,0.986,1,0,1,0,0
84,0.792,0,0,0,0,1
84,0.867,1,0,1,0,0
84,1.013,0,0,0,0,1
85,0.955,0,1,0,0,0
85,0.898,2,0,2,0,0
85,0.658,1,0,1,0,0
85,0.621,0,1,0,0,0
85,0.66,0,0,0,0,1
85,0.751,0,1,0,0,0
85,0.633,2,0,2,0,0
85,0.46,1,1,1,0,1
85,0.832,2,2,2,0,1
85,0.645,2,2,2,0,1
85,0.878,1,1,1,0,1
85,0.969,2,1,2,0,0
85,0.664,1,1,1,0,1
85,0.832,2,2,2,0,1
85,0.615,0,0,0,0,1
85,0.673,2,0,2,0,0
85,0.636,2,0,2,0,0
85,0.625,2,0,2,0,0
85,0.586,0,2,0,0,0
85,0.692,2,1,2,0,0
85,0.665,2,1,2,0,0
85,0.56,2,1,2,0,0
85,0.774,1,0,1,0,0
85,0.797,2,2,2,0,1
85,0.947,1,1,2,0,1
85,0.701,1,2,1,0,0
85,0.934,0,2,0,0,0
85,1.037,1,1,1,0,1
85,1.286,0,0,0,0,1
85,0.669,2,2,2,0,1
85,0.997,2,1,2,0,0
85,0.704,1,1,1,0,1
85,1.225,1,0,1,0,0
85,0.832,1,1,1,0,1
85,0.918,1,2,1,0,0
85,0.726,2,2,2,0,1
85,0.644,0,0,0,0,1
85,0.499,0,1,0,0,0
85,0.754,2,1,2,0,0
85,0.84,1,0,1,0,0
85,0.85,0,2,0,0,0
85,0.716,1,2,1,0,0
85,0.643,0,2,0,0,0
85,0.652,2,0,2,0,0
85,0.705,2,2,2,0,1
85,0.555,2,2,2,0,1
85,0.533,0,0,0,0,1
85,0.734,0,2,0,0,0
85,0.626,2,2,2,0,1
85,0.54,2,0,2,0,0
85,0.807,1,1,1,0,1
85,0.817,1,0,1,0,0
85,0.511,1,1,1,0,1
85,0.466,1,2,1,0,0
85,0.632,0,0,0,0,1
85,0.548,2,2,2,0,1
85,0.734,1,1,1,0,1
85,0.648,0,0,0,0,1
85,0.723,2,2,2,0,1
85,0.687,1,2,1,0,0
85,0.736,1,0,1,0,0
85,0.729,0,2,0,0,0
85,1.25,0,2,0,0,0
85,0.924,2,2,2,0,1
85,0.871,0,0,0,0,1
85,0.689,1,0,1,0,0
85,0.755,1,1,1,0,1
